geneId	geneName	type	specific_type	d0_r1	d0_r2	d0_r4	d14_r7	d14_r8	d14_r9	d14_r10	d28_r8	d28_r14
ENSG00000147231.13	CXorf57	protein_coding	protein_coding	19	19	24	27	40	30	33	15	24
ENSG00000080572.12	PIH1D3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000123572.16	NRK	protein_coding	protein_coding	19	34	31	2	3	2	0	0	1
ENSG00000198088.10	NUP62CL	protein_coding	protein_coding	12	10	17	15	15	21	27	35	42
ENSG00000123560.13	PLP1	protein_coding	protein_coding	275	285	294	85	104	99	125	248	363
ENSG00000089682.16	RBM41	protein_coding	protein_coding	69	75	62	50	45	50	53	47	71
ENSG00000170925.3	TEX13B	protein_coding	protein_coding	0	1	4	1	1	0	0	1	0
ENSG00000080561.13	MID2	protein_coding	protein_coding	19	21	17	29	32	28	34	11	20
ENSG00000101842.13	VSIG1	protein_coding	protein_coding	11	10	6	1	0	1	2	0	2
ENSG00000147224.11	PRPS1	protein_coding	protein_coding	453	467	350	180	172	172	201	156	240
ENSG00000101843.18	PSMD10	protein_coding	protein_coding	241	285	249	181	226	218	242	135	226
ENSG00000157514.16	TSC22D3	protein_coding	protein_coding	148	145	131	364	418	410	449	159	286
ENSG00000170935.7	NCBP2L	protein_coding	protein_coding	0	0	0	1	0	0	0	0	0
ENSG00000147234.10	FRMPD3	protein_coding	protein_coding	9	11	9	34	37	43	47	102	147
ENSG00000133138.19	TBC1D8B	protein_coding	protein_coding	36	45	36	22	41	26	44	15	26
ENSG00000133131.14	MORC4	protein_coding	protein_coding	84	69	59	151	158	161	182	92	139
ENSG00000147223.5	RIPPLY1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	2
ENSG00000165376.10	CLDN2	protein_coding	protein_coding	0	0	1	1	1	0	1	0	0
ENSG00000101890.4	GUCY2F	protein_coding	protein_coding	0	0	0	0	2	0	1	1	3
ENSG00000260548.1	AL035425.2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000133124.11	IRS4	protein_coding	protein_coding	14	17	14	2	3	2	3	53	70
ENSG00000101844.17	ATG4A	protein_coding	protein_coding	38	35	36	54	66	50	75	36	44
ENSG00000101888.11	NXT2	protein_coding	protein_coding	57	58	57	43	53	44	53	19	43
ENSG00000101938.14	CHRDL1	protein_coding	protein_coding	49	55	40	2	7	1	5	19	36
ENSG00000101935.9	AMMECR1	protein_coding	protein_coding	125	164	131	55	61	51	53	27	48
ENSG00000243978.8	RTL9	protein_coding	protein_coding	0	2	1	1	2	1	2	7	12
ENSG00000077274.8	CAPN6	protein_coding	protein_coding	24	21	25	63	63	67	74	15	10
ENSG00000176076.7	KCNE5	protein_coding	protein_coding	11	11	13	2	3	2	7	0	4
ENSG00000068366.19	ACSL4	protein_coding	protein_coding	335	427	392	201	193	181	251	108	122
ENSG00000260802.1	SERTM2	protein_coding	protein_coding	2	3	4	0	1	0	0	1	3
ENSG00000157600.11	TMEM164	protein_coding	protein_coding	144	176	147	161	169	168	214	187	273
ENSG00000072315.3	TRPC5	protein_coding	protein_coding	0	0	1	0	0	1	1	0	0
ENSG00000204025.7	TRPC5OS	protein_coding	protein_coding	0	1	1	0	0	1	1	1	0
ENSG00000077264.14	PAK3	protein_coding	protein_coding	12	11	6	13	19	20	23	127	179
ENSG00000187823.3	RTL4	protein_coding	protein_coding	1	1	0	0	0	0	0	0	0
ENSG00000182508.13	LHFPL1	protein_coding	protein_coding	11	6	6	10	11	9	8	6	10
ENSG00000085224.22	ATRX	protein_coding	protein_coding	140	167	143	111	126	155	134	102	197
ENSG00000123496.7	IL13RA2	protein_coding	protein_coding	1	5	3	15	23	19	16	96	166
ENSG00000130224.14	LRCH2	protein_coding	protein_coding	52	66	50	87	93	79	96	50	93
ENSG00000175718.9	RBMXL3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000102021.10	LUZP4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000147246.9	HTR2C	protein_coding	protein_coding	35	40	27	17	25	20	18	42	75
ENSG00000188153.13	COL4A5	protein_coding	protein_coding	181	197	155	347	382	395	419	568	900
ENSG00000180772.6	AGTR2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000204019.4	CT83	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000268104.2	SLC6A14	protein_coding	protein_coding	1	0	0	0	0	0	0	0	0
ENSG00000101901.11	ALG13	protein_coding	protein_coding	209	239	214	160	182	204	207	145	234
ENSG00000126016.15	AMOT	protein_coding	protein_coding	49	64	59	219	233	223	258	121	190
ENSG00000197565.15	COL4A6	protein_coding	protein_coding	57	79	71	72	75	85	81	312	483
ENSG00000174460.3	ZCCHC12	protein_coding	protein_coding	0	1	1	3	2	3	5	31	44
ENSG00000175556.16	LONRF3	protein_coding	protein_coding	0	1	0	1	1	0	2	1	0
ENSG00000277535.2	AL772284.2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000250423.2	KIAA1210	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000101856.9	PGRMC1	protein_coding	protein_coding	411	462	367	354	314	337	398	263	383
ENSG00000131724.10	IL13RA1	protein_coding	protein_coding	177	169	152	103	132	140	157	42	66
ENSG00000003096.14	KLHL13	protein_coding	protein_coding	27	20	25	17	11	27	27	27	53
ENSG00000018610.14	CXorf56	protein_coding	protein_coding	49	67	79	55	59	56	58	44	61
ENSG00000102024.17	PLS3	protein_coding	protein_coding	1094	1301	1130	1161	1257	1171	1463	331	508
ENSG00000077713.18	SLC25A43	protein_coding	protein_coding	27	30	25	26	31	18	27	14	21
ENSG00000131725.13	WDR44	protein_coding	protein_coding	163	195	162	54	36	36	39	34	40
ENSG00000005022.5	SLC25A5	protein_coding	protein_coding	1057	1147	940	533	559	513	612	200	398
ENSG00000187808.4	SOWAHD	protein_coding	protein_coding	3	11	7	1	1	0	0	0	0
ENSG00000125352.5	RNF113A	protein_coding	protein_coding	43	44	38	30	33	37	35	18	20
ENSG00000125356.6	NDUFA1	protein_coding	protein_coding	183	228	176	181	204	159	217	91	145
ENSG00000198918.7	RPL39	protein_coding	protein_coding	1324	1341	1305	1526	1716	1563	1953	798	1452
ENSG00000077279.18	DCX	protein_coding	protein_coding	7	10	9	57	63	56	90	635	986
ENSG00000125351.11	UPF3B	protein_coding	protein_coding	83	89	79	55	72	64	61	53	84
ENSG00000101892.11	ATP1B4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	2
ENSG00000203989.4	RHOXF2B	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000101883.4	RHOXF1	protein_coding	protein_coding	1	0	0	1	0	0	0	0	2
ENSG00000131721.5	RHOXF2	protein_coding	protein_coding	0	1	0	0	0	0	0	0	0
ENSG00000147251.15	DOCK11	protein_coding	protein_coding	57	51	57	44	58	56	61	28	45
ENSG00000177485.6	ZBTB33	protein_coding	protein_coding	39	55	49	44	48	66	70	66	71
ENSG00000232119.7	MCTS1	protein_coding	protein_coding	66	63	51	68	73	62	84	26	54
ENSG00000236446.3	CT47B1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000171155.7	C1GALT1C1	protein_coding	protein_coding	49	41	41	50	45	36	52	23	37
ENSG00000278646.1	AC008162.2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000226685.4	CT47A12	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000226929.3	CT47A11	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000224089.3	CT47A10	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000226600.3	CT47A9	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000230347.5	CT47A8	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000228517.2	CT47A7	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000226023.6	CT47A6	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000237957.6	CT47A5	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000230594.3	CT47A4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000236126.3	CT47A3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000242362.2	CT47A2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000236371.5	CT47A1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000182890.4	GLUD2	protein_coding	protein_coding	5	4	3	5	7	8	13	5	6
ENSG00000005893.15	LAMP2	protein_coding	protein_coding	206	238	196	305	311	322	369	108	206
ENSG00000125355.15	TMEM255A	protein_coding	protein_coding	6	1	4	45	44	51	49	44	55
ENSG00000186471.12	AKAP14	protein_coding	protein_coding	0	0	1	0	1	1	0	0	2
ENSG00000101882.9	NKAP	protein_coding	protein_coding	35	64	53	71	63	95	80	44	55
ENSG00000282815.1	TEX13C	protein_coding	protein_coding	2	1	0	0	0	0	0	1	0
ENSG00000198354.6	DCAF12L2	protein_coding	protein_coding	5	2	0	9	10	9	16	5	9
ENSG00000198889.4	DCAF12L1	protein_coding	protein_coding	11	15	8	4	0	1	3	0	0
ENSG00000077721.15	UBE2A	protein_coding	protein_coding	138	120	123	132	144	137	149	90	140
ENSG00000186416.14	NKRF	protein_coding	protein_coding	19	20	14	20	15	21	28	23	28
ENSG00000183631.4	PRR32	protein_coding	protein_coding	0	0	0	0	1	0	1	4	15
ENSG00000123165.8	ACTRT1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000158290.16	CUL4B	protein_coding	protein_coding	270	309	258	225	215	227	264	122	192
ENSG00000125675.17	GRIA3	protein_coding	protein_coding	1	0	0	2	2	1	0	3	9
ENSG00000122121.10	XPNPEP2	protein_coding	protein_coding	0	0	0	0	2	0	0	0	0
ENSG00000122122.9	SASH3	protein_coding	protein_coding	1	0	0	0	0	0	0	0	0
ENSG00000171388.11	APLN	protein_coding	protein_coding	19	26	16	6	8	8	7	0	4
ENSG00000156697.12	UTP14A	protein_coding	protein_coding	24	23	34	29	22	17	20	26	35
ENSG00000125354.22	SEPT6	protein_coding	protein_coding	122	121	123	152	173	129	172	192	349
ENSG00000188706.12	ZDHHC9	protein_coding	protein_coding	103	113	112	210	192	199	199	103	199
ENSG00000102034.16	ELF4	protein_coding	protein_coding	44	51	39	155	147	145	184	12	28
ENSG00000134594.4	RAB33A	protein_coding	protein_coding	3	3	4	4	8	4	8	9	11
ENSG00000102038.15	SMARCA1	protein_coding	protein_coding	271	337	293	284	317	313	380	232	403
ENSG00000056277.15	ZNF280C	protein_coding	protein_coding	51	46	48	40	48	33	50	29	44
ENSG00000147262.3	GPR119	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000156709.13	AIFM1	protein_coding	protein_coding	171	192	149	105	97	108	116	56	80
ENSG00000134597.15	RBMX2	protein_coding	protein_coding	73	80	60	61	66	55	74	45	59
ENSG00000147256.11	ARHGAP36	protein_coding	protein_coding	0	0	0	3	2	0	2	2	4
ENSG00000102078.15	SLC25A14	protein_coding	protein_coding	21	24	12	47	46	31	52	27	46
ENSG00000085185.15	BCORL1	protein_coding	protein_coding	43	57	48	118	108	96	110	82	133
ENSG00000122126.16	OCRL	protein_coding	protein_coding	163	165	130	148	159	159	180	92	118
ENSG00000165694.9	FRMD7	protein_coding	protein_coding	0	1	0	0	0	0	0	0	0
ENSG00000165675.16	ENOX2	protein_coding	protein_coding	36	41	31	18	19	18	27	24	32
ENSG00000134602.15	STK26	protein_coding	protein_coding	308	384	319	148	182	174	163	126	184
ENSG00000134588.12	USP26	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000183434.9	TFDP3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000076716.8	GPC4	protein_coding	protein_coding	916	1058	945	134	147	143	166	105	184
ENSG00000147255.18	IGSF1	protein_coding	protein_coding	74	100	97	32	28	31	42	15	39
ENSG00000171054.8	OR13H1	protein_coding	protein_coding	0	1	0	0	1	0	0	0	0
ENSG00000203952.9	CCDC160	protein_coding	protein_coding	0	4	5	17	27	27	23	29	45
ENSG00000171004.18	HS6ST2	protein_coding	protein_coding	53	70	64	72	72	58	68	70	97
ENSG00000165704.14	HPRT1	protein_coding	protein_coding	65	75	59	60	65	52	75	34	44
ENSG00000170965.9	PLAC1	protein_coding	protein_coding	2	0	0	0	0	1	1	0	0
ENSG00000147257.13	GPC3	protein_coding	protein_coding	38	52	39	35	61	39	68	38	64
ENSG00000184785.5	SMIM10	protein_coding	protein_coding	5	5	10	14	20	20	18	2	9
ENSG00000212747.4	RTL8B	protein_coding	protein_coding	33	31	20	42	53	50	46	31	31
ENSG00000134590.13	RTL8C	protein_coding	protein_coding	130	139	114	364	449	356	442	233	399
ENSG00000203950.6	RTL8A	protein_coding	protein_coding	103	110	99	144	145	129	168	76	143
ENSG00000101928.12	MOSPD1	protein_coding	protein_coding	84	98	89	57	60	56	47	17	31
ENSG00000169551.12	CT55	protein_coding	protein_coding	0	0	1	0	0	0	0	0	1
ENSG00000196972.8	SMIM10L2B	protein_coding	protein_coding	17	19	14	30	16	19	24	17	34
ENSG00000224107.5	ETDB	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000101966.12	XIAP	protein_coding	protein_coding	108	91	125	104	102	96	111	59	105
ENSG00000173275.12	ZNF449	protein_coding	protein_coding	44	52	50	66	71	60	87	39	70
ENSG00000178947.8	SMIM10L2A	protein_coding	protein_coding	467	556	512	103	117	117	129	60	109
ENSG00000268940.5	CT45A1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000269096.6	CT45A3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000228836.8	CT45A5	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000278289.4	CT45A6	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000271449.7	CT45A2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000273696.4	CT45A7	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000278085.4	CT45A8	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000270946.5	CT45A9	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000269586.7	CT45A10	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000181433.9	SAGE1	protein_coding	protein_coding	1	3	1	0	0	0	2	0	0
ENSG00000186376.14	ZNF75D	protein_coding	protein_coding	125	160	144	40	47	42	43	30	49
ENSG00000238210.3	ETDA	protein_coding	protein_coding	0	0	0	0	0	0	0	0	1
ENSG00000283644.1	ETDC	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000156504.16	FAM122B	protein_coding	protein_coding	123	119	95	130	146	152	209	112	168
ENSG00000156500.15	FAM122C	protein_coding	protein_coding	17	15	10	24	29	27	39	14	26
ENSG00000125676.19	THOC2	protein_coding	protein_coding	99	138	117	128	127	153	131	89	149
ENSG00000156920.10	ADGRG4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000102239.4	BRS3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	1
ENSG00000156531.16	PHF6	protein_coding	protein_coding	114	141	160	140	157	127	153	128	160
ENSG00000102243.12	VGLL1	protein_coding	protein_coding	1	0	1	1	2	3	0	0	0
ENSG00000102245.7	CD40LG	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000102241.11	HTATSF1	protein_coding	protein_coding	175	218	163	162	185	183	208	188	298
ENSG00000022267.16	FHL1	protein_coding	protein_coding	68	77	74	60	69	80	83	181	306
ENSG00000165370.1	GPR101	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000129675.15	ARHGEF6	protein_coding	protein_coding	34	37	32	114	91	94	112	42	66
ENSG00000165359.15	INTS6L	protein_coding	protein_coding	32	34	29	51	59	52	51	50	87
ENSG00000156925.11	ZIC3	protein_coding	protein_coding	133	168	117	88	103	115	129	158	281
ENSG00000101981.11	F9	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000129680.15	MAP7D3	protein_coding	protein_coding	53	46	42	39	45	43	49	30	69
ENSG00000203933.2	CXorf66	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000134595.8	SOX3	protein_coding	protein_coding	8	13	3	4	7	4	6	10	11
ENSG00000101977.20	MCF2	protein_coding	protein_coding	2	4	4	0	0	0	0	5	1
ENSG00000227234.1	SPANXB1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000182195.7	LDOC1	protein_coding	protein_coding	88	87	57	88	122	136	103	64	102
ENSG00000198573.6	SPANXC	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000198021.7	SPANXA1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000203926.4	SPANXA2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000196406.4	SPANXD	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000165509.13	MAGEC3	protein_coding	protein_coding	0	0	1	2	0	0	0	6	0
ENSG00000155495.8	MAGEC1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000046774.9	MAGEC2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000189326.4	SPANXN4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000189252.4	SPANXN3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000147274.14	RBMX	protein_coding	protein_coding	1101	1333	1123	390	475	465	546	596	1054
ENSG00000268988.1	SPANXN2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000203923.4	SPANXN1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000123728.9	RAP2C	protein_coding	protein_coding	147	188	151	246	234	243	244	142	198
ENSG00000076770.14	MBNL3	protein_coding	protein_coding	12	12	7	38	49	44	42	14	25
ENSG00000185985.9	SLITRK2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000235699.2	CXorf51B	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000224440.1	CXorf51A	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000176988.8	FMR1NB	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000179542.15	SLITRK4	protein_coding	protein_coding	7	8	8	8	6	6	7	3	7
ENSG00000009694.13	TENM1	protein_coding	protein_coding	11	10	5	7	6	9	0	6	16
ENSG00000101972.18	STAG2	protein_coding	protein_coding	291	412	385	175	215	189	235	122	214
ENSG00000183918.16	SH2D1A	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000282419.2	TEX13D	protein_coding	protein_coding	0	1	0	0	0	0	0	0	0
ENSG00000267978.5	MAGEA9B	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000268738.2	HSFX2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000010404.17	IDS	protein_coding	protein_coding	163	175	140	499	518	484	546	197	336
ENSG00000241489.7	AC244197.3	protein_coding	protein_coding	1	2	0	4	7	8	6	3	5
ENSG00000283697.2	HSFX3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000197620.10	CXorf40A	protein_coding	protein_coding	12	15	12	29	32	33	38	14	27
ENSG00000185247.14	MAGEA11	protein_coding	protein_coding	5	6	7	0	0	1	1	0	2
ENSG00000169446.5	MMGT1	protein_coding	protein_coding	42	83	61	59	50	50	65	38	73
ENSG00000198689.11	SLC9A6	protein_coding	protein_coding	42	55	40	45	55	56	56	60	97
ENSG00000101974.14	ATP11C	protein_coding	protein_coding	92	118	103	48	44	64	46	37	58
ENSG00000123584.7	MAGEA9	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000171116.7	HSFX1	protein_coding	protein_coding	2	1	0	0	0	0	0	2	1
ENSG00000269556.7	TMEM185A	protein_coding	protein_coding	28	59	42	43	66	60	64	54	91
ENSG00000156009.9	MAGEA8	protein_coding	protein_coding	20	25	9	4	5	3	2	1	0
ENSG00000171100.14	MTM1	protein_coding	protein_coding	53	68	46	58	62	56	69	61	82
ENSG00000197021.8	CXorf40B	protein_coding	protein_coding	50	51	33	32	55	46	49	22	39
ENSG00000283463.1	HSFX4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000013619.13	MAMLD1	protein_coding	protein_coding	2	10	2	5	9	10	10	37	69
ENSG00000029993.14	HMGB3	protein_coding	protein_coding	1141	1270	1193	222	248	256	246	269	452
ENSG00000102195.9	GPR50	protein_coding	protein_coding	0	5	3	6	6	3	10	1	6
ENSG00000166049.10	PASD1	protein_coding	protein_coding	0	0	1	0	0	0	0	0	0
ENSG00000160131.13	VMA21	protein_coding	protein_coding	110	112	87	90	81	90	103	87	145
ENSG00000147378.11	FATE1	protein_coding	protein_coding	2	0	0	0	0	0	0	0	0
ENSG00000183862.5	CNGA2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000063601.16	MTMR1	protein_coding	protein_coding	84	103	81	64	75	83	99	88	150
ENSG00000102287.18	GABRE	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000124260.11	MAGEA10	protein_coding	protein_coding	0	0	0	0	0	0	0	0	1
ENSG00000011677.12	GABRA3	protein_coding	protein_coding	0	0	0	0	1	0	0	0	0
ENSG00000147381.11	MAGEA4	protein_coding	protein_coding	1	3	4	0	0	0	0	0	0
ENSG00000184258.7	CDR1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000130032.15	PRRG3	protein_coding	protein_coding	26	29	20	32	16	28	23	11	25
ENSG00000268089.2	GABRQ	protein_coding	protein_coding	20	20	20	18	16	18	24	41	74
ENSG00000268902.3	CSAG2	protein_coding	protein_coding	0	1	0	1	3	2	1	2	0
ENSG00000198930.12	CSAG1	protein_coding	protein_coding	1	2	1	0	0	0	0	0	0
ENSG00000221867.8	MAGEA3	protein_coding	protein_coding	5	8	2	0	0	0	0	0	0
ENSG00000268916.6	CSAG3	protein_coding	protein_coding	0	1	1	1	3	0	0	0	2
ENSG00000213401.9	MAGEA12	protein_coding	protein_coding	3	2	1	1	0	1	1	0	1
ENSG00000147400.8	CETN2	protein_coding	protein_coding	61	82	83	135	145	150	182	124	202
ENSG00000183305.13	MAGEA2B	protein_coding	protein_coding	1	1	0	0	0	0	0	0	0
ENSG00000197172.10	MAGEA6	protein_coding	protein_coding	3	3	0	0	0	0	0	0	0
ENSG00000147383.10	NSDHL	protein_coding	protein_coding	88	101	83	68	59	56	70	57	78
ENSG00000102181.20	CD99L2	protein_coding	protein_coding	87	82	76	364	391	379	448	371	552
ENSG00000235961.5	PNMA6A	protein_coding	protein_coding	8	20	9	8	11	6	7	5	10
ENSG00000268606.5	MAGEA2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000198681.6	MAGEA1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000198883.11	PNMA5	protein_coding	protein_coding	4	5	4	0	0	0	0	2	1
ENSG00000214897.4	PNMA6E	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000225110.2	PNMA6F	protein_coding	protein_coding	1	0	0	0	0	1	0	2	1
ENSG00000183837.9	PNMA3	protein_coding	protein_coding	38	24	23	11	9	7	4	21	44
ENSG00000189420.8	ZFP92	protein_coding	protein_coding	4	4	3	1	1	3	3	0	1
ENSG00000262919.7	CCNQ	protein_coding	protein_coding	47	44	36	20	25	23	22	25	22
ENSG00000130829.17	DUSP9	protein_coding	protein_coding	11	5	7	5	12	12	12	2	4
ENSG00000129682.15	FGF13	protein_coding	protein_coding	320	391	335	43	55	44	63	95	152
ENSG00000130822.15	PNCK	protein_coding	protein_coding	10	13	11	98	126	128	130	90	121
ENSG00000130821.15	SLC6A8	protein_coding	protein_coding	210	222	185	675	734	713	799	380	525
ENSG00000183479.12	TREX2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000213397.10	HAUS7	protein_coding	protein_coding	0	1	0	0	1	1	1	0	1
ENSG00000182492.15	BGN	protein_coding	protein_coding	117	119	115	342	342	341	388	22	36
ENSG00000067842.17	ATP2B3	protein_coding	protein_coding	3	4	2	4	0	3	6	2	9
ENSG00000063587.14	ZNF275	protein_coding	protein_coding	76	91	79	67	78	73	94	83	144
ENSG00000185825.16	BCAP31	protein_coding	protein_coding	247	298	257	266	301	284	325	117	185
ENSG00000102032.12	RENBP	protein_coding	protein_coding	234	231	211	231	212	234	274	52	84
ENSG00000147394.18	ZNF185	protein_coding	protein_coding	41	70	47	79	76	75	98	223	351
ENSG00000177854.7	TMEM187	protein_coding	protein_coding	19	29	22	29	37	32	33	13	23
ENSG00000155966.13	AFF2	protein_coding	protein_coding	39	44	44	50	39	39	56	58	103
ENSG00000101986.11	ABCD1	protein_coding	protein_coding	15	25	21	33	51	42	57	16	16
ENSG00000198753.11	PLXNB3	protein_coding	protein_coding	7	4	3	18	27	15	34	4	10
ENSG00000184343.10	SRPK3	protein_coding	protein_coding	0	2	2	2	6	2	1	0	2
ENSG00000102076.9	OPN1LW	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000268221.5	OPN1MW	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000166160.9	OPN1MW2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000269433.3	OPN1MW3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000007350.16	TKTL1	protein_coding	protein_coding	8	9	4	2	0	3	4	0	3
ENSG00000278057.4	TEX28	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000067829.18	IDH3G	protein_coding	protein_coding	96	108	71	107	103	120	120	60	116
ENSG00000180879.13	SSR4	protein_coding	protein_coding	222	234	201	397	452	370	456	182	304
ENSG00000067840.12	PDZD4	protein_coding	protein_coding	443	571	445	57	69	60	57	200	318
ENSG00000102119.10	EMD	protein_coding	protein_coding	158	200	151	211	217	239	232	153	224
ENSG00000169057.21	MECP2	protein_coding	protein_coding	68	76	94	104	104	101	145	116	213
ENSG00000198910.13	L1CAM	protein_coding	protein_coding	140	152	123	175	230	196	256	414	702
ENSG00000284987.1	U52112.1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000089820.15	ARHGAP4	protein_coding	protein_coding	156	178	159	108	119	122	113	28	45
ENSG00000102030.15	NAA10	protein_coding	protein_coding	82	97	73	131	131	126	144	69	102
ENSG00000126895.14	AVPR2	protein_coding	protein_coding	0	2	0	0	0	1	1	0	0
ENSG00000102081.14	FMR1	protein_coding	protein_coding	111	118	99	197	199	201	216	106	165
ENSG00000071859.14	FAM50A	protein_coding	protein_coding	166	156	132	227	264	242	303	90	139
ENSG00000102178.12	UBL4A	protein_coding	protein_coding	77	114	89	65	50	60	80	38	67
ENSG00000126903.15	SLC10A3	protein_coding	protein_coding	24	30	26	58	56	54	65	28	27
ENSG00000071553.16	ATP6AP1	protein_coding	protein_coding	237	219	195	599	646	659	722	222	353
ENSG00000172534.13	HCFC1	protein_coding	protein_coding	399	446	367	220	197	205	211	196	278
ENSG00000268651.2	CTAG1A	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000184033.13	CTAG1B	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
ENSG00000126890.13	CTAG2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0
