Location,date,confirmed,deaths,confirmed
Kazakhstan,3/20/20,49,3,0
Kazakhstan,3/21/20,53,0,0
Kazakhstan,3/22/20,60,0,0
Kazakhstan,3/23/20,62,0,0
Kazakhstan,3/24/20,72,0,0
Kazakhstan,3/25/20,81,0,0
Kazakhstan,3/26/20,111,1,2
Kazakhstan,3/27/20,150,1,3
Kazakhstan,3/28/20,228,1,16
Kazakhstan,3/29/20,284,1,20
Kazakhstan,3/30/20,302,1,21
Kazakhstan,3/31/20,343,2,24
Kazakhstan,4/1/20,380,3,26
Kazakhstan,4/2/20,435,3,27
Kazakhstan,4/3/20,464,6,29
Kazakhstan,4/4/20,531,5,36
Kenya,1/22/20,0,0,0
Kenya,1/23/20,0,0,0
Kenya,1/24/20,0,0,0
Kenya,1/25/20,0,0,0
Kenya,1/26/20,0,0,0
Kenya,1/27/20,0,0,0
Kenya,1/28/20,0,0,0
Kenya,1/29/20,0,0,0
Kenya,1/30/20,0,0,0
Kenya,1/31/20,0,0,0
Kenya,2/1/20,0,0,0
Kenya,2/2/20,0,0,0
Kenya,2/3/20,0,0,0
Kenya,2/4/20,0,0,0
Kenya,2/5/20,0,0,0
Kenya,2/6/20,0,0,0
Kenya,2/7/20,0,0,0
Kenya,2/8/20,0,0,0
Kenya,2/9/20,0,0,0
Kenya,2/10/20,0,0,0
Kenya,2/11/20,0,0,0
Kenya,2/12/20,0,0,0
Kenya,2/13/20,0,0,0
Kenya,2/14/20,0,0,0
Kenya,2/15/20,0,0,0
Kenya,2/16/20,0,0,0
Kenya,2/17/20,0,0,0
Kenya,2/18/20,0,0,0
Kenya,2/19/20,0,0,0
Kenya,2/20/20,0,0,0
Kenya,2/21/20,0,0,0
Kenya,2/22/20,0,0,0
Kenya,2/23/20,0,0,0
Kenya,2/24/20,0,0,0
Kenya,2/25/20,0,0,0
Kenya,2/26/20,0,0,0
Kenya,2/27/20,0,0,0
Kenya,2/28/20,0,0,0
Kenya,2/29/20,0,0,0
Kenya,3/1/20,0,0,0
Kenya,3/2/20,0,0,0
Kenya,3/3/20,0,0,0
Kenya,3/4/20,0,0,0
Kenya,3/5/20,0,0,0
Kenya,3/6/20,0,0,0
Kenya,3/7/20,0,0,0
Kenya,3/8/20,0,0,0
Kenya,3/9/20,0,0,0
Kenya,3/10/20,0,0,0
Kenya,3/11/20,0,0,0
Kenya,3/12/20,0,0,0
Kenya,3/13/20,1,0,0
Kenya,3/14/20,1,0,0
Kenya,3/15/20,3,0,0
Kenya,3/16/20,3,0,0
Kenya,3/17/20,3,0,0
Kenya,3/18/20,3,0,0
Kenya,3/19/20,7,0,0
Kenya,3/20/20,7,0,0
Kenya,3/21/20,7,0,0
Kenya,3/22/20,15,0,0
Kenya,3/23/20,16,0,0
Kenya,3/24/20,25,0,0
Kenya,3/25/20,28,0,1
Kenya,3/26/20,31,1,1
Kenya,3/27/20,31,1,1
Kenya,3/28/20,38,1,1
Kenya,3/29/20,42,1,1
Kenya,3/30/20,50,1,1
Kenya,3/31/20,59,1,1
Kenya,4/1/20,81,1,3
Kenya,4/2/20,110,3,4
Kenya,4/3/20,122,4,4
Kenya,4/4/20,126,4,4
"Korea, South",1/22/20,1,0,0
"Korea, South",1/23/20,1,0,0
"Korea, South",1/24/20,2,0,0
"Korea, South",1/25/20,2,0,0
"Korea, South",1/26/20,3,0,0
"Korea, South",1/27/20,4,0,0
"Korea, South",1/28/20,4,0,0
"Korea, South",1/29/20,4,0,0
"Korea, South",1/30/20,4,0,0
"Korea, South",1/31/20,11,0,0
"Korea, South",2/1/20,12,0,0
"Korea, South",2/2/20,15,0,0
"Korea, South",2/3/20,15,0,0
"Korea, South",2/4/20,16,0,0
"Korea, South",2/5/20,19,0,0
"Korea, South",2/6/20,23,0,0
"Korea, South",2/7/20,24,0,1
"Korea, South",2/8/20,24,0,1
"Korea, South",2/9/20,25,0,3
"Korea, South",2/10/20,27,0,3
"Korea, South",2/11/20,28,0,3
"Korea, South",2/12/20,28,0,7
"Korea, South",2/13/20,28,0,7
"Korea, South",2/14/20,28,0,7
"Korea, South",2/15/20,28,0,9
"Korea, South",2/16/20,29,0,9
"Korea, South",2/17/20,30,0,10
"Korea, South",2/18/20,31,0,12
"Korea, South",2/19/20,31,0,12
"Korea, South",2/20/20,104,1,16
"Korea, South",2/21/20,204,2,16
"Korea, South",2/22/20,433,2,16
"Korea, South",2/23/20,602,6,18
"Korea, South",2/24/20,833,8,18
"Korea, South",2/25/20,977,10,22
"Korea, South",2/26/20,1261,12,22
"Korea, South",2/27/20,1766,13,22
"Korea, South",2/28/20,2337,13,22
"Korea, South",2/29/20,3150,16,27
"Korea, South",3/1/20,3736,17,30
"Korea, South",3/2/20,4335,28,30
"Korea, South",3/3/20,5186,28,30
"Korea, South",3/4/20,5621,35,41
"Korea, South",3/5/20,6088,35,41
"Korea, South",3/6/20,6593,42,135
"Korea, South",3/7/20,7041,44,135
"Korea, South",3/8/20,7314,50,118
"Korea, South",3/9/20,7478,53,118
"Korea, South",3/10/20,7513,54,247
"Korea, South",3/11/20,7755,60,288
"Korea, South",3/12/20,7869,66,333
"Korea, South",3/13/20,7979,66,510
"Korea, South",3/14/20,8086,72,510
"Korea, South",3/15/20,8162,75,510
"Korea, South",3/16/20,8236,75,1137
"Korea, South",3/17/20,8320,81,1407
"Korea, South",3/18/20,8413,84,1540
"Korea, South",3/19/20,8565,91,1540
"Korea, South",3/20/20,8652,94,1540
"Korea, South",3/21/20,8799,102,1540
"Korea, South",3/22/20,8961,111,2909
"Korea, South",3/23/20,8961,111,2909
"Korea, South",3/24/20,9037,120,3507
"Korea, South",3/25/20,9137,126,3730
"Korea, South",3/26/20,9241,131,4144
"Korea, South",3/27/20,9332,139,4528
"Korea, South",3/28/20,9478,144,4811
"Korea, South",3/29/20,9583,152,5033
"Korea, South",3/30/20,9661,158,5228
"Korea, South",3/31/20,9786,162,5408
"Korea, South",4/1/20,9887,165,5567
"Korea, South",4/2/20,9976,169,5828
"Korea, South",4/3/20,10062,174,6021
"Korea, South",4/4/20,10156,177,6325
Kuwait,1/22/20,0,0,0
Kuwait,1/23/20,0,0,0
Kuwait,1/24/20,0,0,0
Kuwait,1/25/20,0,0,0
Kuwait,1/26/20,0,0,0
Kuwait,1/27/20,0,0,0
Kuwait,1/28/20,0,0,0
Kuwait,1/29/20,0,0,0
Kuwait,1/30/20,0,0,0
Kuwait,1/31/20,0,0,0
Kuwait,2/1/20,0,0,0
Kuwait,2/2/20,0,0,0
Kuwait,2/3/20,0,0,0
Kuwait,2/4/20,0,0,0
Kuwait,2/5/20,0,0,0
Kuwait,2/6/20,0,0,0
Kuwait,2/7/20,0,0,0
Kuwait,2/8/20,0,0,0
Kuwait,2/9/20,0,0,0
Kuwait,2/10/20,0,0,0
Kuwait,2/11/20,0,0,0
Kuwait,2/12/20,0,0,0
Kuwait,2/13/20,0,0,0
Kuwait,2/14/20,0,0,0
Kuwait,2/15/20,0,0,0
Kuwait,2/16/20,0,0,0
Kuwait,2/17/20,0,0,0
Kuwait,2/18/20,0,0,0
Kuwait,2/19/20,0,0,0
Kuwait,2/20/20,0,0,0
Kuwait,2/21/20,0,0,0
Kuwait,2/22/20,0,0,0
Kuwait,2/23/20,0,0,0
Kuwait,2/24/20,1,0,0
Kuwait,2/25/20,11,0,0
Kuwait,2/26/20,26,0,0
Kuwait,2/27/20,43,0,0
Kuwait,2/28/20,45,0,0
Kuwait,2/29/20,45,0,0
Kuwait,3/1/20,45,0,0
Kuwait,3/2/20,56,0,0
Kuwait,3/3/20,56,0,0
Kuwait,3/4/20,56,0,0
Kuwait,3/5/20,58,0,0
Kuwait,3/6/20,58,0,0
Kuwait,3/7/20,61,0,0
Kuwait,3/8/20,64,0,1
Kuwait,3/9/20,64,0,1
Kuwait,3/10/20,69,0,1
Kuwait,3/11/20,72,0,2
Kuwait,3/12/20,80,0,5
Kuwait,3/13/20,80,0,5
Kuwait,3/14/20,104,0,5
Kuwait,3/15/20,112,0,5
Kuwait,3/16/20,123,0,9
Kuwait,3/17/20,130,0,9
Kuwait,3/18/20,142,0,15
Kuwait,3/19/20,148,0,18
Kuwait,3/20/20,159,0,18
Kuwait,3/21/20,176,0,27
Kuwait,3/22/20,188,0,27
Kuwait,3/23/20,189,0,27
Kuwait,3/24/20,191,0,39
Kuwait,3/25/20,195,0,43
Kuwait,3/26/20,208,0,49
Kuwait,3/27/20,225,0,57
Kuwait,3/28/20,235,0,64
Kuwait,3/29/20,255,0,67
Kuwait,3/30/20,266,0,72
Kuwait,3/31/20,289,0,73
Kuwait,4/1/20,317,0,80
Kuwait,4/2/20,342,0,81
Kuwait,4/3/20,417,0,82
Kuwait,4/4/20,479,1,93
Kyrgyzstan,1/22/20,0,0,0
Kyrgyzstan,1/23/20,0,0,0
Kyrgyzstan,1/24/20,0,0,0
Kyrgyzstan,1/25/20,0,0,0
Kyrgyzstan,1/26/20,0,0,0
Kyrgyzstan,1/27/20,0,0,0
Kyrgyzstan,1/28/20,0,0,0
Kyrgyzstan,1/29/20,0,0,0
Kyrgyzstan,1/30/20,0,0,0
Kyrgyzstan,1/31/20,0,0,0
Kyrgyzstan,2/1/20,0,0,0
Kyrgyzstan,2/2/20,0,0,0
Kyrgyzstan,2/3/20,0,0,0
Kyrgyzstan,2/4/20,0,0,0
Kyrgyzstan,2/5/20,0,0,0
Kyrgyzstan,2/6/20,0,0,0
Kyrgyzstan,2/7/20,0,0,0
Kyrgyzstan,2/8/20,0,0,0
Kyrgyzstan,2/9/20,0,0,0
Kyrgyzstan,2/10/20,0,0,0
Kyrgyzstan,2/11/20,0,0,0
Kyrgyzstan,2/12/20,0,0,0
Kyrgyzstan,2/13/20,0,0,0
Kyrgyzstan,2/14/20,0,0,0
Kyrgyzstan,2/15/20,0,0,0
Kyrgyzstan,2/16/20,0,0,0
Kyrgyzstan,2/17/20,0,0,0
Kyrgyzstan,2/18/20,0,0,0
Kyrgyzstan,2/19/20,0,0,0
Kyrgyzstan,2/20/20,0,0,0
Kyrgyzstan,2/21/20,0,0,0
Kyrgyzstan,2/22/20,0,0,0
Kyrgyzstan,2/23/20,0,0,0
Kyrgyzstan,2/24/20,0,0,0
Kyrgyzstan,2/25/20,0,0,0
Kyrgyzstan,2/26/20,0,0,0
Kyrgyzstan,2/27/20,0,0,0
Kyrgyzstan,2/28/20,0,0,0
Kyrgyzstan,2/29/20,0,0,0
Kyrgyzstan,3/1/20,0,0,0
Kyrgyzstan,3/2/20,0,0,0
Kyrgyzstan,3/3/20,0,0,0
Kyrgyzstan,3/4/20,0,0,0
Kyrgyzstan,3/5/20,0,0,0
Kyrgyzstan,3/6/20,0,0,0
Kyrgyzstan,3/7/20,0,0,0
Kyrgyzstan,3/8/20,0,0,0
Kyrgyzstan,3/9/20,0,0,0
Kyrgyzstan,3/10/20,0,0,0
Kyrgyzstan,3/11/20,0,0,0
Kyrgyzstan,3/12/20,0,0,0
Kyrgyzstan,3/13/20,0,0,0
Kyrgyzstan,3/14/20,0,0,0
Kyrgyzstan,3/15/20,0,0,0
Kyrgyzstan,3/16/20,0,0,0
Kyrgyzstan,3/17/20,0,0,0
Kyrgyzstan,3/18/20,3,0,0
Kyrgyzstan,3/19/20,3,0,0
Kyrgyzstan,3/20/20,6,0,0
Kyrgyzstan,3/21/20,14,0,0
Kyrgyzstan,3/22/20,14,0,0
Kyrgyzstan,3/23/20,16,0,0
Kyrgyzstan,3/24/20,42,0,0
Kyrgyzstan,3/25/20,44,0,0
Kyrgyzstan,3/26/20,44,0,0
Kyrgyzstan,3/27/20,58,0,0
Kyrgyzstan,3/28/20,58,0,0
Kyrgyzstan,3/29/20,84,0,0
Kyrgyzstan,3/30/20,94,0,3
Kyrgyzstan,3/31/20,107,0,3
Kyrgyzstan,4/1/20,111,0,3
Kyrgyzstan,4/2/20,116,0,5
Kyrgyzstan,4/3/20,130,1,6
Kyrgyzstan,4/4/20,144,1,9
Latvia,1/22/20,0,0,0
Latvia,1/23/20,0,0,0
Latvia,1/24/20,0,0,0
Latvia,1/25/20,0,0,0
Latvia,1/26/20,0,0,0
Latvia,1/27/20,0,0,0
Latvia,1/28/20,0,0,0
Latvia,1/29/20,0,0,0
Latvia,1/30/20,0,0,0
Latvia,1/31/20,0,0,0
Latvia,2/1/20,0,0,0
Latvia,2/2/20,0,0,0
Latvia,2/3/20,0,0,0
Latvia,2/4/20,0,0,0
Latvia,2/5/20,0,0,0
Latvia,2/6/20,0,0,0
Latvia,2/7/20,0,0,0
Latvia,2/8/20,0,0,0
Latvia,2/9/20,0,0,0
Latvia,2/10/20,0,0,0
Latvia,2/11/20,0,0,0
Latvia,2/12/20,0,0,0
Latvia,2/13/20,0,0,0
Latvia,2/14/20,0,0,0
Latvia,2/15/20,0,0,0
Latvia,2/16/20,0,0,0
Latvia,2/17/20,0,0,0
Latvia,2/18/20,0,0,0
Latvia,2/19/20,0,0,0
Latvia,2/20/20,0,0,0
Latvia,2/21/20,0,0,0
Latvia,2/22/20,0,0,0
Latvia,2/23/20,0,0,0
Latvia,2/24/20,0,0,0
Latvia,2/25/20,0,0,0
Latvia,2/26/20,0,0,0
Latvia,2/27/20,0,0,0
Latvia,2/28/20,0,0,0
Latvia,2/29/20,0,0,0
Latvia,3/1/20,0,0,0
Latvia,3/2/20,1,0,0
Latvia,3/3/20,1,0,0
Latvia,3/4/20,1,0,0
Latvia,3/5/20,1,0,0
Latvia,3/6/20,1,0,0
Latvia,3/7/20,1,0,0
Latvia,3/8/20,2,0,0
Latvia,3/9/20,6,0,0
Latvia,3/10/20,8,0,1
Latvia,3/11/20,10,0,1
Latvia,3/12/20,10,0,1
Latvia,3/13/20,17,0,1
Latvia,3/14/20,26,0,1
Latvia,3/15/20,30,0,1
Latvia,3/16/20,34,0,1
Latvia,3/17/20,49,0,1
Latvia,3/18/20,71,0,1
Latvia,3/19/20,86,0,1
Latvia,3/20/20,111,0,1
Latvia,3/21/20,124,0,1
Latvia,3/22/20,139,0,1
Latvia,3/23/20,180,0,1
Latvia,3/24/20,197,0,1
Latvia,3/25/20,221,0,1
Latvia,3/26/20,244,0,1
Latvia,3/27/20,280,0,1
Latvia,3/28/20,305,0,1
Latvia,3/29/20,347,0,1
Latvia,3/30/20,376,0,1
Latvia,3/31/20,398,0,1
Latvia,4/1/20,446,0,1
Latvia,4/2/20,458,0,31
Latvia,4/3/20,493,1,1
Latvia,4/4/20,509,1,1
Lebanon,1/22/20,0,0,0
Lebanon,1/23/20,0,0,0
Lebanon,1/24/20,0,0,0
Lebanon,1/25/20,0,0,0
Lebanon,1/26/20,0,0,0
Lebanon,1/27/20,0,0,0
Lebanon,1/28/20,0,0,0
Lebanon,1/29/20,0,0,0
Lebanon,1/30/20,0,0,0
Lebanon,1/31/20,0,0,0
Lebanon,2/1/20,0,0,0
Lebanon,2/2/20,0,0,0
Lebanon,2/3/20,0,0,0
Lebanon,2/4/20,0,0,0
Lebanon,2/5/20,0,0,0
Lebanon,2/6/20,0,0,0
Lebanon,2/7/20,0,0,0
Lebanon,2/8/20,0,0,0
Lebanon,2/9/20,0,0,0
Lebanon,2/10/20,0,0,0
Lebanon,2/11/20,0,0,0
Lebanon,2/12/20,0,0,0
Lebanon,2/13/20,0,0,0
Lebanon,2/14/20,0,0,0
Lebanon,2/15/20,0,0,0
Lebanon,2/16/20,0,0,0
Lebanon,2/17/20,0,0,0
Lebanon,2/18/20,0,0,0
Lebanon,2/19/20,0,0,0
Lebanon,2/20/20,0,0,0
Lebanon,2/21/20,1,0,0
Lebanon,2/22/20,1,0,0
Lebanon,2/23/20,1,0,0
Lebanon,2/24/20,1,0,0
Lebanon,2/25/20,1,0,0
Lebanon,2/26/20,2,0,0
Lebanon,2/27/20,2,0,0
Lebanon,2/28/20,2,0,0
Lebanon,2/29/20,4,0,0
Lebanon,3/1/20,10,0,0
Lebanon,3/2/20,13,0,0
Lebanon,3/3/20,13,0,0
Lebanon,3/4/20,13,0,1
Lebanon,3/5/20,16,0,1
Lebanon,3/6/20,22,0,1
Lebanon,3/7/20,22,0,1
Lebanon,3/8/20,32,0,1
Lebanon,3/9/20,32,0,1
Lebanon,3/10/20,41,1,1
Lebanon,3/11/20,61,3,1
Lebanon,3/12/20,61,3,1
Lebanon,3/13/20,77,3,1
Lebanon,3/14/20,93,3,1
Lebanon,3/15/20,110,3,1
Lebanon,3/16/20,110,3,1
Lebanon,3/17/20,120,3,3
Lebanon,3/18/20,133,3,3
Lebanon,3/19/20,157,4,4
Lebanon,3/20/20,163,4,4
Lebanon,3/21/20,187,4,4
Lebanon,3/22/20,248,4,8
Lebanon,3/23/20,267,4,8
Lebanon,3/24/20,318,4,8
Lebanon,3/25/20,333,6,20
Lebanon,3/26/20,368,6,23
Lebanon,3/27/20,391,8,27
Lebanon,3/28/20,412,8,30
Lebanon,3/29/20,438,10,30
Lebanon,3/30/20,446,11,35
Lebanon,3/31/20,470,12,37
Lebanon,4/1/20,479,14,43
Lebanon,4/2/20,494,16,46
Lebanon,4/3/20,508,17,50
Lebanon,4/4/20,520,17,54
Liberia,1/22/20,0,0,0
Liberia,1/23/20,0,0,0
Liberia,1/24/20,0,0,0
Liberia,1/25/20,0,0,0
Liberia,1/26/20,0,0,0
Liberia,1/27/20,0,0,0
Liberia,1/28/20,0,0,0
Liberia,1/29/20,0,0,0
Liberia,1/30/20,0,0,0
Liberia,1/31/20,0,0,0
Liberia,2/1/20,0,0,0
Liberia,2/2/20,0,0,0
Liberia,2/3/20,0,0,0
Liberia,2/4/20,0,0,0
Liberia,2/5/20,0,0,0
Liberia,2/6/20,0,0,0
Liberia,2/7/20,0,0,0
Liberia,2/8/20,0,0,0
Liberia,2/9/20,0,0,0
Liberia,2/10/20,0,0,0
Liberia,2/11/20,0,0,0
Liberia,2/12/20,0,0,0
Liberia,2/13/20,0,0,0
Liberia,2/14/20,0,0,0
Liberia,2/15/20,0,0,0
Liberia,2/16/20,0,0,0
Liberia,2/17/20,0,0,0
Liberia,2/18/20,0,0,0
Liberia,2/19/20,0,0,0
Liberia,2/20/20,0,0,0
Liberia,2/21/20,0,0,0
Liberia,2/22/20,0,0,0
Liberia,2/23/20,0,0,0
Liberia,2/24/20,0,0,0
Liberia,2/25/20,0,0,0
Liberia,2/26/20,0,0,0
Liberia,2/27/20,0,0,0
Liberia,2/28/20,0,0,0
Liberia,2/29/20,0,0,0
Liberia,3/1/20,0,0,0
Liberia,3/2/20,0,0,0
Liberia,3/3/20,0,0,0
Liberia,3/4/20,0,0,0
Liberia,3/5/20,0,0,0
Liberia,3/6/20,0,0,0
Liberia,3/7/20,0,0,0
Liberia,3/8/20,0,0,0
Liberia,3/9/20,0,0,0
Liberia,3/10/20,0,0,0
Liberia,3/11/20,0,0,0
Liberia,3/12/20,0,0,0
Liberia,3/13/20,0,0,0
Liberia,3/14/20,0,0,0
Liberia,3/15/20,0,0,0
Liberia,3/16/20,1,0,0
Liberia,3/17/20,1,0,0
Liberia,3/18/20,2,0,0
Liberia,3/19/20,2,0,0
Liberia,3/20/20,2,0,0
Liberia,3/21/20,3,0,0
Liberia,3/22/20,3,0,0
Liberia,3/23/20,3,0,0
Liberia,3/24/20,3,0,0
Liberia,3/25/20,3,0,0
Liberia,3/26/20,3,0,0
Liberia,3/27/20,3,0,0
Liberia,3/28/20,3,0,0
Liberia,3/29/20,3,0,0
Liberia,3/30/20,3,0,0
Liberia,3/31/20,3,0,0
Liberia,4/1/20,6,0,0
Liberia,4/2/20,6,0,0
Liberia,4/3/20,7,0,0
Liberia,4/4/20,10,1,3
Liechtenstein,1/22/20,0,0,0
Liechtenstein,1/23/20,0,0,0
Liechtenstein,1/24/20,0,0,0
Liechtenstein,1/25/20,0,0,0
Liechtenstein,1/26/20,0,0,0
Liechtenstein,1/27/20,0,0,0
Liechtenstein,1/28/20,0,0,0
Liechtenstein,1/29/20,0,0,0
Liechtenstein,1/30/20,0,0,0
Liechtenstein,1/31/20,0,0,0
Liechtenstein,2/1/20,0,0,0
Liechtenstein,2/2/20,0,0,0
Liechtenstein,2/3/20,0,0,0
Liechtenstein,2/4/20,0,0,0
Liechtenstein,2/5/20,0,0,0
Liechtenstein,2/6/20,0,0,0
Liechtenstein,2/7/20,0,0,0
Liechtenstein,2/8/20,0,0,0
Liechtenstein,2/9/20,0,0,0
Liechtenstein,2/10/20,0,0,0
Liechtenstein,2/11/20,0,0,0
Liechtenstein,2/12/20,0,0,0
Liechtenstein,2/13/20,0,0,0
Liechtenstein,2/14/20,0,0,0
Liechtenstein,2/15/20,0,0,0
Liechtenstein,2/16/20,0,0,0
Liechtenstein,2/17/20,0,0,0
Liechtenstein,2/18/20,0,0,0
Liechtenstein,2/19/20,0,0,0
Liechtenstein,2/20/20,0,0,0
Liechtenstein,2/21/20,0,0,0
Liechtenstein,2/22/20,0,0,0
Liechtenstein,2/23/20,0,0,0
Liechtenstein,2/24/20,0,0,0
Liechtenstein,2/25/20,0,0,0
Liechtenstein,2/26/20,0,0,0
Liechtenstein,2/27/20,0,0,0
Liechtenstein,2/28/20,0,0,0
Liechtenstein,2/29/20,0,0,0
Liechtenstein,3/1/20,0,0,0
Liechtenstein,3/2/20,0,0,0
Liechtenstein,3/3/20,0,0,0
Liechtenstein,3/4/20,1,0,0
Liechtenstein,3/5/20,1,0,0
Liechtenstein,3/6/20,1,0,0
Liechtenstein,3/7/20,1,0,0
Liechtenstein,3/8/20,1,0,0
Liechtenstein,3/9/20,1,0,0
Liechtenstein,3/10/20,1,0,0
Liechtenstein,3/11/20,1,0,0
Liechtenstein,3/12/20,1,0,0
Liechtenstein,3/13/20,1,0,0
Liechtenstein,3/14/20,4,0,0
Liechtenstein,3/15/20,4,0,0
Liechtenstein,3/16/20,4,0,0
Liechtenstein,3/17/20,7,0,0
Liechtenstein,3/18/20,28,0,0
Liechtenstein,3/19/20,28,0,0
Liechtenstein,3/20/20,28,0,0
Liechtenstein,3/21/20,37,0,0
Liechtenstein,3/22/20,37,0,0
Liechtenstein,3/23/20,51,0,0
Liechtenstein,3/24/20,51,0,0
Liechtenstein,3/25/20,51,0,0
Liechtenstein,3/26/20,56,0,0
Liechtenstein,3/27/20,56,0,0
Liechtenstein,3/28/20,56,0,0
Liechtenstein,3/29/20,56,0,0
Liechtenstein,3/30/20,62,0,0
Liechtenstein,3/31/20,68,0,0
Liechtenstein,4/1/20,68,0,0
Liechtenstein,4/2/20,75,0,0
Liechtenstein,4/3/20,75,0,0
Liechtenstein,4/4/20,77,1,0
Lithuania,1/22/20,0,0,0
Lithuania,1/23/20,0,0,0
Lithuania,1/24/20,0,0,0
Lithuania,1/25/20,0,0,0
Lithuania,1/26/20,0,0,0
Lithuania,1/27/20,0,0,0
Lithuania,1/28/20,0,0,0
Lithuania,1/29/20,0,0,0
Lithuania,1/30/20,0,0,0
Lithuania,1/31/20,0,0,0
Lithuania,2/1/20,0,0,0
Lithuania,2/2/20,0,0,0
Lithuania,2/3/20,0,0,0
Lithuania,2/4/20,0,0,0
Lithuania,2/5/20,0,0,0
Lithuania,2/6/20,0,0,0
Lithuania,2/7/20,0,0,0
Lithuania,2/8/20,0,0,0
Lithuania,2/9/20,0,0,0
Lithuania,2/10/20,0,0,0
Lithuania,2/11/20,0,0,0
Lithuania,2/12/20,0,0,0
Lithuania,2/13/20,0,0,0
Lithuania,2/14/20,0,0,0
Lithuania,2/15/20,0,0,0
Lithuania,2/16/20,0,0,0
Lithuania,2/17/20,0,0,0
Lithuania,2/18/20,0,0,0
Lithuania,2/19/20,0,0,0
Lithuania,2/20/20,0,0,0
Lithuania,2/21/20,0,0,0
Lithuania,2/22/20,0,0,0
Lithuania,2/23/20,0,0,0
Lithuania,2/24/20,0,0,0
Lithuania,2/25/20,0,0,0
Lithuania,2/26/20,0,0,0
Lithuania,2/27/20,0,0,0
Lithuania,2/28/20,1,0,0
Lithuania,2/29/20,1,0,0
Lithuania,3/1/20,1,0,0
Lithuania,3/2/20,1,0,0
Lithuania,3/3/20,1,0,0
Lithuania,3/4/20,1,0,0
Lithuania,3/5/20,1,0,0
Lithuania,3/6/20,1,0,0
Lithuania,3/7/20,1,0,0
Lithuania,3/8/20,1,0,0
Lithuania,3/9/20,1,0,0
Lithuania,3/10/20,1,0,0
Lithuania,3/11/20,3,0,0
Lithuania,3/12/20,3,0,0
Lithuania,3/13/20,6,0,0
Lithuania,3/14/20,8,0,0
Lithuania,3/15/20,12,0,1
Lithuania,3/16/20,17,0,1
Lithuania,3/17/20,25,0,1
Lithuania,3/18/20,27,0,1
Lithuania,3/19/20,36,0,1
Lithuania,3/20/20,49,0,1
Lithuania,3/21/20,83,1,1
Lithuania,3/22/20,143,1,1
Lithuania,3/23/20,179,1,1
Lithuania,3/24/20,209,2,1
Lithuania,3/25/20,274,4,1
Lithuania,3/26/20,299,4,1
Lithuania,3/27/20,358,5,1
Lithuania,3/28/20,394,7,1
Lithuania,3/29/20,460,7,1
Lithuania,3/30/20,491,7,7
Lithuania,3/31/20,537,8,7
Lithuania,4/1/20,581,8,7
Lithuania,4/2/20,649,9,7
Lithuania,4/3/20,696,9,7
Lithuania,4/4/20,771,11,7
Luxembourg,1/22/20,0,0,0
Luxembourg,1/23/20,0,0,0
Luxembourg,1/24/20,0,0,0
Luxembourg,1/25/20,0,0,0
Luxembourg,1/26/20,0,0,0
Luxembourg,1/27/20,0,0,0
Luxembourg,1/28/20,0,0,0
Luxembourg,1/29/20,0,0,0
Luxembourg,1/30/20,0,0,0
Luxembourg,1/31/20,0,0,0
Luxembourg,2/1/20,0,0,0
Luxembourg,2/2/20,0,0,0
Luxembourg,2/3/20,0,0,0
Luxembourg,2/4/20,0,0,0
Luxembourg,2/5/20,0,0,0
Luxembourg,2/6/20,0,0,0
Luxembourg,2/7/20,0,0,0
Luxembourg,2/8/20,0,0,0
Luxembourg,2/9/20,0,0,0
Luxembourg,2/10/20,0,0,0
Luxembourg,2/11/20,0,0,0
Luxembourg,2/12/20,0,0,0
Luxembourg,2/13/20,0,0,0
Luxembourg,2/14/20,0,0,0
Luxembourg,2/15/20,0,0,0
Luxembourg,2/16/20,0,0,0
Luxembourg,2/17/20,0,0,0
Luxembourg,2/18/20,0,0,0
Luxembourg,2/19/20,0,0,0
Luxembourg,2/20/20,0,0,0
Luxembourg,2/21/20,0,0,0
Luxembourg,2/22/20,0,0,0
Luxembourg,2/23/20,0,0,0
Luxembourg,2/24/20,0,0,0
Luxembourg,2/25/20,0,0,0
Luxembourg,2/26/20,0,0,0
Luxembourg,2/27/20,0,0,0
Luxembourg,2/28/20,0,0,0
Luxembourg,2/29/20,1,0,0
Luxembourg,3/1/20,1,0,0
Luxembourg,3/2/20,1,0,0
Luxembourg,3/3/20,1,0,0
Luxembourg,3/4/20,1,0,0
Luxembourg,3/5/20,1,0,0
Luxembourg,3/6/20,2,0,0
Luxembourg,3/7/20,2,0,0
Luxembourg,3/8/20,3,0,0
Luxembourg,3/9/20,3,0,0
Luxembourg,3/10/20,5,0,0
Luxembourg,3/11/20,7,0,0
Luxembourg,3/12/20,19,0,0
Luxembourg,3/13/20,34,0,0
Luxembourg,3/14/20,51,1,0
Luxembourg,3/15/20,59,1,0
Luxembourg,3/16/20,77,1,0
Luxembourg,3/17/20,140,1,0
Luxembourg,3/18/20,203,2,0
Luxembourg,3/19/20,335,4,0
Luxembourg,3/20/20,484,4,0
Luxembourg,3/21/20,670,8,0
Luxembourg,3/22/20,798,8,6
Luxembourg,3/23/20,875,8,6
Luxembourg,3/24/20,1099,8,6
Luxembourg,3/25/20,1333,8,6
Luxembourg,3/26/20,1453,9,6
Luxembourg,3/27/20,1605,15,40
Luxembourg,3/28/20,1831,18,40
Luxembourg,3/29/20,1950,21,40
Luxembourg,3/30/20,1988,22,40
